epoch:0, loss: 0.5470702335948036, other:0.49, company:0.00, address:0.99, date:0.01, total:0.92
epoch:285, loss: 0.23908864302294594, other:0.57, company:0.79, address:0.89, date:0.87, total:0.65
epoch:286, loss: 0.22973597404502688, other:0.62, company:0.67, address:0.90, date:0.85, total:0.49
epoch:287, loss: 0.23509720858363878, other:0.60, company:0.72, address:0.90, date:0.87, total:0.54
epoch:288, loss: 0.23062626173098882, other:0.58, company:0.66, address:0.92, date:0.87, total:0.62
epoch:289, loss: 0.20132326100553785, other:0.64, company:0.66, address:0.93, date:0.87, total:0.42
epoch:290, loss: 0.21181408347828048, other:0.64, company:0.75, address:0.90, date:0.85, total:0.49
epoch:291, loss: 0.20549658927179518, other:0.64, company:0.76, address:0.93, date:0.84, total:0.38
epoch:292, loss: 0.2063173125897135, other:0.64, company:0.71, address:0.90, date:0.86, total:0.46
epoch:293, loss: 0.22858704910391853, other:0.59, company:0.73, address:0.90, date:0.89, total:0.59
epoch:294, loss: 0.23671881769384656, other:0.59, company:0.62, address:0.95, date:0.90, total:0.54
epoch:295, loss: 0.2050226448902062, other:0.63, company:0.68, address:0.92, date:0.83, total:0.41
epoch:296, loss: 0.21676605074178604, other:0.64, company:0.67, address:0.91, date:0.81, total:0.49
epoch:297, loss: 0.25609966218471525, other:0.61, company:0.66, address:0.92, date:0.86, total:0.48
epoch:298, loss: 0.21534958694662368, other:0.61, company:0.66, address:0.94, date:0.89, total:0.48
epoch:299, loss: 0.22194751589780762, other:0.62, company:0.64, address:0.93, date:0.87, total:0.36
epoch:0, loss: 0.5548540447439466, other:0.48, company:0.00, address:0.99, date:0.00, total:0.92
epoch:1, loss: 0.3047334089165642, other:0.57, company:0.00, address:0.98, date:0.04, total:0.93
epoch:2, loss: 0.40090551120894297, other:0.58, company:0.02, address:0.95, date:0.26, total:0.94
