epoch:0, loss: 1.0569106031347204, other:0.94|0.96|0.95, company:0.00|0.00|0.00, address:0.88|0.36|0.51, date:0.00|0.00|0.00, total:0.05|0.38|0.08
epoch:156, loss: 0.06874798155493206, other:0.97|1.00|0.98, company:1.00|0.84|0.91, address:1.00|0.92|0.96, date:1.00|0.69|0.82, total:0.93|0.62|0.75
epoch:157, loss: 0.06964001459655939, other:0.96|1.00|0.98, company:0.99|0.87|0.93, address:1.00|0.92|0.96, date:1.00|0.69|0.81, total:0.98|0.51|0.67
epoch:158, loss: 0.06440554573028176, other:0.96|1.00|0.98, company:1.00|0.88|0.93, address:1.00|0.87|0.93, date:1.00|0.63|0.77, total:0.99|0.55|0.70
epoch:159, loss: 0.05461939093139437, other:0.98|1.00|0.99, company:1.00|0.89|0.94, address:1.00|0.92|0.96, date:1.00|0.72|0.83, total:0.95|0.74|0.83
epoch:160, loss: 0.048455686342936975, other:0.97|1.00|0.99, company:1.00|0.87|0.93, address:1.00|0.94|0.97, date:1.00|0.77|0.87, total:1.00|0.60|0.75
epoch:161, loss: 0.05796771675900177, other:0.96|1.00|0.98, company:1.00|0.87|0.93, address:1.00|0.82|0.90, date:1.00|0.80|0.89, total:1.00|0.53|0.69
epoch:162, loss: 0.0663557672114284, other:0.96|1.00|0.98, company:1.00|0.90|0.95, address:1.00|0.93|0.96, date:1.00|0.77|0.87, total:1.00|0.40|0.57
epoch:163, loss: 0.04907099488708708, other:0.98|1.00|0.99, company:1.00|0.89|0.94, address:1.00|0.91|0.95, date:1.00|0.83|0.90, total:0.96|0.71|0.82
epoch:164, loss: 0.052664735733910846, other:0.97|1.00|0.98, company:1.00|0.90|0.95, address:1.00|0.95|0.98, date:1.00|0.81|0.89, total:1.00|0.46|0.63
epoch:165, loss: 0.06312979743988426, other:0.97|1.00|0.98, company:1.00|0.90|0.95, address:1.00|0.89|0.94, date:1.00|0.77|0.87, total:0.92|0.56|0.70
epoch:166, loss: 0.05880391873695232, other:0.97|1.00|0.98, company:1.00|0.90|0.94, address:1.00|0.94|0.97, date:1.00|0.83|0.91, total:0.99|0.50|0.67
epoch:167, loss: 0.0661368216905329, other:0.97|1.00|0.99, company:1.00|0.91|0.95, address:1.00|0.90|0.95, date:1.00|0.76|0.86, total:0.90|0.63|0.74
epoch:168, loss: 0.050838676591714226, other:0.97|1.00|0.99, company:1.00|0.91|0.95, address:1.00|0.93|0.97, date:1.00|0.80|0.89, total:0.99|0.57|0.72
epoch:169, loss: 0.051123756639383455, other:0.97|1.00|0.99, company:0.99|0.90|0.94, address:1.00|0.92|0.96, date:1.00|0.80|0.89, total:0.99|0.58|0.73
epoch:170, loss: 0.05521633227666219, other:0.97|1.00|0.98, company:0.99|0.91|0.95, address:1.00|0.92|0.96, date:1.00|0.82|0.90, total:0.99|0.49|0.66
epoch:171, loss: 0.05639775042180662, other:0.98|1.00|0.99, company:1.00|0.89|0.94, address:1.00|0.92|0.96, date:1.00|0.82|0.90, total:0.93|0.64|0.76
epoch:172, loss: 0.10101905409936551, other:0.97|1.00|0.98, company:1.00|0.75|0.86, address:0.92|0.95|0.94, date:1.00|0.80|0.89, total:1.00|0.54|0.70
epoch:173, loss: 0.06584698720662682, other:0.97|1.00|0.98, company:0.98|0.92|0.95, address:1.00|0.84|0.91, date:0.99|0.79|0.88, total:0.99|0.56|0.72
epoch:174, loss: 0.05164621853166156, other:0.97|1.00|0.99, company:0.99|0.90|0.95, address:1.00|0.94|0.96, date:1.00|0.75|0.86, total:0.99|0.59|0.74
epoch:175, loss: 0.052288395525128754, other:0.98|1.00|0.99, company:1.00|0.89|0.94, address:1.00|0.92|0.96, date:1.00|0.82|0.90, total:0.95|0.62|0.75
epoch:176, loss: 0.05790425423118803, other:0.96|1.00|0.98, company:1.00|0.88|0.94, address:1.00|0.90|0.95, date:1.00|0.77|0.87, total:1.00|0.45|0.63
epoch:177, loss: 0.060959817082793626, other:0.96|1.00|0.98, company:1.00|0.90|0.94, address:1.00|0.92|0.96, date:1.00|0.83|0.91, total:0.99|0.44|0.60
epoch:178, loss: 0.06568670314219263, other:0.96|1.00|0.98, company:1.00|0.86|0.93, address:1.00|0.92|0.96, date:1.00|0.72|0.84, total:0.96|0.52|0.67
epoch:179, loss: 0.06331042903992865, other:0.97|1.00|0.98, company:1.00|0.87|0.93, address:0.99|0.95|0.97, date:1.00|0.71|0.83, total:0.98|0.53|0.69
epoch:180, loss: 0.05559436293939749, other:0.97|1.00|0.99, company:1.00|0.90|0.95, address:1.00|0.93|0.96, date:1.00|0.73|0.85, total:0.95|0.62|0.75
epoch:181, loss: 0.06513105595001469, other:0.97|1.00|0.98, company:0.98|0.93|0.95, address:1.00|0.91|0.95, date:1.00|0.67|0.81, total:0.98|0.64|0.77
epoch:182, loss: 0.04680339923059499, other:0.97|1.00|0.99, company:1.00|0.89|0.94, address:1.00|0.95|0.97, date:1.00|0.80|0.89, total:0.99|0.60|0.75
epoch:183, loss: 0.04154047197489827, other:0.98|1.00|0.99, company:1.00|0.91|0.95, address:1.00|0.93|0.96, date:1.00|0.80|0.89, total:0.99|0.66|0.79
epoch:184, loss: 0.04038978409436014, other:0.98|1.00|0.99, company:0.99|0.93|0.96, address:1.00|0.93|0.96, date:1.00|0.85|0.92, total:1.00|0.63|0.77
epoch:185, loss: 0.06380344196050255, other:0.96|1.00|0.98, company:0.99|0.90|0.94, address:1.00|0.89|0.94, date:1.00|0.76|0.86, total:1.00|0.42|0.59
epoch:186, loss: 0.04013822372588846, other:0.98|1.00|0.99, company:1.00|0.93|0.96, address:1.00|0.95|0.98, date:1.00|0.84|0.91, total:0.99|0.61|0.76
epoch:187, loss: 0.04867901528875033, other:0.97|1.00|0.98, company:1.00|0.90|0.95, address:1.00|0.94|0.97, date:1.00|0.85|0.92, total:1.00|0.46|0.63
epoch:188, loss: 0.03729300594164266, other:0.98|1.00|0.99, company:1.00|0.89|0.94, address:1.00|0.94|0.97, date:1.00|0.83|0.91, total:1.00|0.61|0.76
epoch:189, loss: 0.04270154720655194, other:0.98|1.00|0.99, company:1.00|0.93|0.96, address:1.00|0.95|0.97, date:1.00|0.86|0.93, total:1.00|0.57|0.72
epoch:190, loss: 0.06603178340527746, other:0.96|1.00|0.98, company:1.00|0.81|0.89, address:1.00|0.91|0.95, date:1.00|0.55|0.71, total:0.99|0.57|0.73
epoch:191, loss: 0.06993957470964503, other:0.95|1.00|0.98, company:1.00|0.87|0.93, address:1.00|0.88|0.93, date:1.00|0.58|0.73, total:1.00|0.53|0.69
epoch:192, loss: 0.061014751731245605, other:0.97|1.00|0.98, company:1.00|0.86|0.92, address:1.00|0.86|0.92, date:0.99|0.83|0.90, total:0.99|0.56|0.72
epoch:193, loss: 0.04874216572002128, other:0.97|1.00|0.99, company:1.00|0.88|0.94, address:1.00|0.90|0.94, date:1.00|0.74|0.85, total:0.99|0.66|0.79
epoch:194, loss: 0.04017514983812968, other:0.98|1.00|0.99, company:1.00|0.90|0.95, address:1.00|0.94|0.97, date:1.00|0.82|0.90, total:0.99|0.68|0.81
epoch:195, loss: 0.043793809358720424, other:0.98|1.00|0.99, company:1.00|0.91|0.95, address:1.00|0.94|0.97, date:1.00|0.84|0.91, total:0.96|0.66|0.79
epoch:196, loss: 0.03857697422305743, other:0.98|1.00|0.99, company:1.00|0.91|0.95, address:1.00|0.97|0.98, date:1.00|0.80|0.89, total:1.00|0.65|0.79
epoch:197, loss: 0.04702844339664335, other:0.98|1.00|0.99, company:1.00|0.86|0.92, address:0.99|0.90|0.95, date:1.00|0.81|0.89, total:0.99|0.70|0.82
epoch:198, loss: 0.04202538025048044, other:0.98|1.00|0.99, company:1.00|0.92|0.95, address:1.00|0.95|0.98, date:1.00|0.75|0.86, total:1.00|0.63|0.77
epoch:199, loss: 0.05123389926221636, other:0.98|1.00|0.99, company:1.00|0.92|0.96, address:1.00|0.92|0.96, date:1.00|0.72|0.84, total:0.95|0.78|0.85
epoch:200, loss: 0.04310957363082303, other:0.97|1.00|0.99, company:1.00|0.91|0.95, address:1.00|0.89|0.94, date:1.00|0.77|0.87, total:0.99|0.67|0.80
epoch:201, loss: 0.039621422826140014, other:0.98|1.00|0.99, company:1.00|0.90|0.95, address:1.00|0.96|0.98, date:1.00|0.75|0.86, total:0.98|0.74|0.84
epoch:202, loss: 0.05291895802926134, other:0.97|1.00|0.98, company:1.00|0.91|0.95, address:1.00|0.96|0.98, date:0.99|0.80|0.89, total:1.00|0.50|0.66
epoch:203, loss: 0.06596577153713615, other:0.98|1.00|0.99, company:1.00|0.86|0.93, address:1.00|0.93|0.96, date:1.00|0.78|0.88, total:0.83|0.66|0.74
epoch:204, loss: 0.04963264276308042, other:0.98|1.00|0.99, company:1.00|0.86|0.93, address:0.99|0.97|0.98, date:1.00|0.84|0.92, total:0.93|0.70|0.80
epoch:205, loss: 0.04570384447773298, other:0.97|1.00|0.98, company:1.00|0.87|0.93, address:1.00|0.95|0.98, date:1.00|0.83|0.91, total:1.00|0.51|0.68
epoch:206, loss: 0.05656875794132551, other:0.96|1.00|0.98, company:1.00|0.88|0.94, address:1.00|0.83|0.91, date:1.00|0.80|0.89, total:1.00|0.49|0.66
epoch:207, loss: 0.07580685256807893, other:0.95|1.00|0.98, company:0.98|0.89|0.93, address:1.00|0.79|0.88, date:0.98|0.74|0.84, total:0.99|0.50|0.66
epoch:208, loss: 0.05865973330758236, other:0.98|1.00|0.99, company:1.00|0.84|0.91, address:0.99|0.91|0.95, date:0.98|0.84|0.91, total:0.97|0.70|0.81
epoch:209, loss: 0.045995690756373935, other:0.98|1.00|0.99, company:0.99|0.92|0.95, address:1.00|0.92|0.96, date:1.00|0.84|0.91, total:0.93|0.81|0.87
epoch:210, loss: 0.035275176581409246, other:0.98|1.00|0.99, company:1.00|0.93|0.96, address:1.00|0.93|0.97, date:1.00|0.85|0.92, total:0.99|0.73|0.84
epoch:211, loss: 0.03411707102700516, other:0.98|1.00|0.99, company:1.00|0.90|0.94, address:1.00|0.92|0.96, date:1.00|0.81|0.90, total:1.00|0.67|0.80
epoch:212, loss: 0.04726041018686913, other:0.97|1.00|0.98, company:1.00|0.93|0.96, address:1.00|0.96|0.98, date:1.00|0.85|0.92, total:1.00|0.49|0.65
epoch:213, loss: 0.05405650074007334, other:0.96|1.00|0.98, company:1.00|0.87|0.93, address:1.00|0.86|0.92, date:1.00|0.84|0.91, total:0.98|0.51|0.67
epoch:214, loss: 0.03914027074696841, other:0.98|1.00|0.99, company:1.00|0.93|0.97, address:1.00|0.96|0.98, date:1.00|0.87|0.93, total:0.99|0.59|0.74
epoch:215, loss: 0.04621365059305121, other:0.98|1.00|0.99, company:1.00|0.88|0.93, address:0.99|0.96|0.97, date:1.00|0.86|0.93, total:1.00|0.57|0.72
epoch:216, loss: 0.05916848737332556, other:0.97|1.00|0.99, company:0.97|0.90|0.93, address:1.00|0.90|0.94, date:1.00|0.84|0.91, total:0.99|0.56|0.72
epoch:217, loss: 0.04310771043377894, other:0.98|1.00|0.99, company:1.00|0.90|0.95, address:1.00|0.95|0.97, date:1.00|0.80|0.89, total:0.99|0.62|0.76
epoch:218, loss: 0.059691655828996944, other:0.96|1.00|0.98, company:1.00|0.84|0.91, address:1.00|0.93|0.96, date:1.00|0.60|0.75, total:0.99|0.61|0.75
epoch:219, loss: 0.075385016699632, other:0.98|1.00|0.99, company:1.00|0.86|0.93, address:0.96|0.94|0.95, date:0.99|0.80|0.88, total:0.99|0.62|0.76
epoch:220, loss: 0.05332066808585768, other:0.98|1.00|0.99, company:0.99|0.92|0.95, address:1.00|0.89|0.94, date:0.99|0.82|0.90, total:0.97|0.66|0.79
epoch:221, loss: 0.04133914404169277, other:0.98|1.00|0.99, company:1.00|0.89|0.94, address:1.00|0.92|0.96, date:1.00|0.83|0.91, total:1.00|0.66|0.79
epoch:222, loss: 0.041412565443250865, other:0.97|1.00|0.99, company:1.00|0.91|0.95, address:1.00|0.92|0.96, date:1.00|0.82|0.90, total:1.00|0.57|0.73
epoch:223, loss: 0.03578944455970217, other:0.98|1.00|0.99, company:1.00|0.91|0.95, address:1.00|0.95|0.97, date:1.00|0.78|0.88, total:0.99|0.69|0.81
epoch:224, loss: 0.0319353693889247, other:0.98|1.00|0.99, company:1.00|0.92|0.96, address:1.00|0.95|0.97, date:1.00|0.88|0.93, total:1.00|0.69|0.82
epoch:225, loss: 0.030499097822165047, other:0.98|1.00|0.99, company:1.00|0.91|0.95, address:1.00|0.95|0.97, date:1.00|0.82|0.90, total:0.99|0.71|0.83
epoch:226, loss: 0.031149081678854093, other:0.98|1.00|0.99, company:1.00|0.92|0.96, address:1.00|0.95|0.97, date:1.00|0.83|0.91, total:1.00|0.70|0.82
epoch:227, loss: 0.03624888647485663, other:0.98|1.00|0.99, company:0.99|0.94|0.96, address:1.00|0.94|0.97, date:1.00|0.75|0.86, total:1.00|0.68|0.81
epoch:228, loss: 0.029843712225556374, other:0.98|1.00|0.99, company:1.00|0.93|0.96, address:1.00|0.95|0.97, date:1.00|0.85|0.92, total:0.99|0.73|0.84
epoch:229, loss: 0.02688610477855912, other:0.99|1.00|0.99, company:1.00|0.93|0.96, address:1.00|0.96|0.98, date:1.00|0.88|0.93, total:1.00|0.74|0.85
epoch:230, loss: 0.0289139694844683, other:0.99|1.00|0.99, company:1.00|0.93|0.96, address:1.00|0.97|0.98, date:1.00|0.92|0.96, total:1.00|0.69|0.82
epoch:231, loss: 0.03857265585274608, other:0.98|1.00|0.99, company:1.00|0.90|0.95, address:1.00|0.97|0.98, date:1.00|0.83|0.91, total:0.97|0.70|0.81
epoch:232, loss: 0.03887302283611563, other:0.98|1.00|0.99, company:1.00|0.91|0.95, address:1.00|0.93|0.96, date:1.00|0.81|0.89, total:0.98|0.70|0.82
epoch:233, loss: 0.03477574295053879, other:0.98|1.00|0.99, company:1.00|0.92|0.96, address:1.00|0.96|0.98, date:1.00|0.79|0.88, total:0.99|0.70|0.82
epoch:234, loss: 0.03336329092444093, other:0.99|1.00|0.99, company:1.00|0.93|0.96, address:1.00|0.98|0.99, date:1.00|0.87|0.93, total:0.99|0.76|0.86
epoch:235, loss: 0.03742423501831514, other:0.98|1.00|0.99, company:1.00|0.89|0.94, address:1.00|0.90|0.95, date:1.00|0.89|0.94, total:0.99|0.64|0.78
epoch:236, loss: 0.04525587597378978, other:0.98|1.00|0.99, company:1.00|0.92|0.96, address:1.00|0.82|0.90, date:1.00|0.87|0.93, total:0.98|0.77|0.86
epoch:237, loss: 0.03321886924957788, other:0.98|1.00|0.99, company:1.00|0.92|0.96, address:1.00|0.95|0.97, date:1.00|0.86|0.92, total:1.00|0.64|0.78
